State,Year,Quarter,Level,Entity_Name,Transaction_Count,Transaction_Amount
Andaman & Nicobar Islands,2018,1,Districts,South Andaman,5688,"? 12,560,249.34"
Andaman & Nicobar Islands,2018,1,Districts,Nicobars,528,"? 1,139,848.80"
Andaman & Nicobar Islands,2018,1,Districts,North And Middle Andaman,442,"? 931,663.08"
Andaman & Nicobar Islands,2018,1,Pincodes,744101,1622,"? 2,769,297.90"
Andaman & Nicobar Islands,2018,1,Pincodes,744103,1223,"? 2,238,041.87"
Andaman & Nicobar Islands,2018,1,Pincodes,744102,969,"? 3,519,059.94"
Andaman & Nicobar Islands,2018,1,Pincodes,744105,685,"? 1,298,560.95"
Andaman & Nicobar Islands,2018,1,Pincodes,744104,340,"? 1,039,715.31"
Andaman & Nicobar Islands,2018,1,Pincodes,744107,302,"? 556,059.53"
Andaman & Nicobar Islands,2018,1,Pincodes,744301,283,"? 445,739.16"
Andaman & Nicobar Islands,2018,1,Pincodes,744112,269,"? 333,709.57"
Andaman & Nicobar Islands,2018,1,Pincodes,744202,193,"? 238,914.02"
Andaman & Nicobar Islands,2018,1,Pincodes,744302,168,"? 547,469.65"
Andhra Pradesh,2018,1,Districts,Visakhapatnam,1256469,"? 1,749,966,196.50"
Andhra Pradesh,2018,1,Districts,East Godavari,943935,"? 1,235,785,515.60"
Andhra Pradesh,2018,1,Districts,Krishna,863935,"? 1,284,255,179.62"
Andhra Pradesh,2018,1,Districts,Chittoor,830324,"? 1,009,621,878.09"
Andhra Pradesh,2018,1,Districts,Guntur,815932,"? 1,108,686,589.03"
Andhra Pradesh,2018,1,Districts,Kurnool,679623,"? 764,905,298.74"
Andhra Pradesh,2018,1,Districts,Anantapur,638664,"? 788,830,646.03"
Andhra Pradesh,2018,1,Districts,West Godavari,577090,"? 853,547,668.75"
Andhra Pradesh,2018,1,Districts,Prakasam,534757,"? 748,990,775.87"
Andhra Pradesh,2018,1,Districts,Spsr Nellore,531612,"? 676,643,237.81"
Andhra Pradesh,2018,1,Pincodes,517501,110496,"? 163,487,278.84"
Andhra Pradesh,2018,1,Pincodes,520001,96883,"? 170,605,900.55"
Andhra Pradesh,2018,1,Pincodes,515001,92754,"? 133,522,310.76"
Andhra Pradesh,2018,1,Pincodes,517507,88132,"? 127,450,018.21"
Andhra Pradesh,2018,1,Pincodes,516001,84644,"? 131,194,265.52"
Andhra Pradesh,2018,1,Pincodes,518502,82421,"? 68,040,306.14"
Andhra Pradesh,2018,1,Pincodes,530016,81891,"? 140,880,970.10"
Andhra Pradesh,2018,1,Pincodes,520010,69581,"? 119,009,921.97"
Andhra Pradesh,2018,1,Pincodes,516360,68340,"? 101,612,118.88"
Andhra Pradesh,2018,1,Pincodes,518501,68193,"? 81,006,512.72"
Arunachal Pradesh,2018,1,Districts,Papum Pare,14224,"? 32,555,848.46"
Arunachal Pradesh,2018,1,Districts,West Kameng,5787,"? 9,540,632.55"
Arunachal Pradesh,2018,1,Districts,Lohit,3747,"? 11,496,949.55"
Arunachal Pradesh,2018,1,Districts,East Siang,3286,"? 5,533,620.19"
Arunachal Pradesh,2018,1,Districts,Changlang,3195,"? 5,380,749.42"
Arunachal Pradesh,2018,1,Districts,Tawang,2334,"? 5,055,665.02"
Arunachal Pradesh,2018,1,Districts,Longding,2321,"? 4,361,531.58"
Arunachal Pradesh,2018,1,Districts,West Siang,1887,"? 4,796,675.57"
Arunachal Pradesh,2018,1,Districts,Lower Subansiri,1477,"? 3,650,727.89"
Arunachal Pradesh,2018,1,Districts,Namsai,1400,"? 2,162,984.71"
Arunachal Pradesh,2018,1,Pincodes,791110,4253,"? 8,605,127.65"
Arunachal Pradesh,2018,1,Pincodes,791111,4207,"? 9,841,038.92"
Arunachal Pradesh,2018,1,Pincodes,791102,3286,"? 5,671,981.38"
Arunachal Pradesh,2018,1,Pincodes,790116,2704,"? 4,457,038.56"
Arunachal Pradesh,2018,1,Pincodes,790104,2114,"? 4,578,762.30"
Arunachal Pradesh,2018,1,Pincodes,791109,2112,"? 3,137,887.50"
Arunachal Pradesh,2018,1,Pincodes,792131,2097,"? 3,667,031.75"
Arunachal Pradesh,2018,1,Pincodes,791001,2041,"? 5,020,174.00"
Arunachal Pradesh,2018,1,Pincodes,791113,1955,"? 6,492,923.79"
Arunachal Pradesh,2018,1,Pincodes,792001,1865,"? 2,638,135.15"
Assam,2018,1,Districts,Kamrup Metropolitan,194617,"? 284,766,218.98"
Assam,2018,1,Districts,Marigaon,79832,"? 105,067,294.50"
Assam,2018,1,Districts,Barpeta,67801,"? 56,352,302.38"
Assam,2018,1,Districts,Nagaon,66695,"? 56,352,631.29"
Assam,2018,1,Districts,Cachar,56481,"? 57,250,290.53"
Assam,2018,1,Districts,Sonitpur,51976,"? 73,005,566.25"
Assam,2018,1,Districts,Kamrup,47859,"? 41,868,129.26"
Assam,2018,1,Districts,Dibrugarh,44792,"? 53,258,765.87"
Assam,2018,1,Districts,Tinsukia,41237,"? 45,886,201.03"
Assam,2018,1,Districts,Jorhat,33322,"? 41,164,542.06"
Assam,2018,1,Pincodes,782127,36278,"? 55,685,104.31"
Assam,2018,1,Pincodes,782126,19015,"? 29,531,618.72"
Assam,2018,1,Pincodes,781010,17827,"? 17,537,571.60"
Assam,2018,1,Pincodes,781032,12544,"? 16,344,758.30"
Assam,2018,1,Pincodes,781039,12320,"? 11,675,419.25"
Assam,2018,1,Pincodes,781022,11160,"? 21,394,161.56"
Assam,2018,1,Pincodes,781001,10964,"? 14,211,878.22"
Assam,2018,1,Pincodes,781005,9017,"? 11,227,244.31"
Assam,2018,1,Pincodes,781038,8676,"? 13,458,100.48"
Assam,2018,1,Pincodes,782123,8395,"? 9,021,446.00"
Bihar,2018,1,Districts,Patna,1197281,"? 1,282,492,050.64"
Bihar,2018,1,Districts,Muzaffarpur,388401,"? 394,717,112.60"
Bihar,2018,1,Districts,Purbi Champaran,254643,"? 264,192,918.45"
Bihar,2018,1,Districts,Gaya,231873,"? 227,470,166.15"
Bihar,2018,1,Districts,Samastipur,222241,"? 213,634,124.83"
Bihar,2018,1,Districts,Darbhanga,217364,"? 224,628,301.63"
Bihar,2018,1,Districts,Pashchim Champaran,215866,"? 236,190,496.64"
Bihar,2018,1,Districts,Nalanda,208901,"? 190,613,485.96"
Bihar,2018,1,Districts,Vaishali,201678,"? 211,794,626.32"
Bihar,2018,1,Districts,Rohtas,201231,"? 181,378,994.98"
Bihar,2018,1,Pincodes,800006,212121,"? 159,171,214.38"
Bihar,2018,1,Pincodes,800001,177256,"? 242,740,752.86"
Bihar,2018,1,Pincodes,800020,129071,"? 141,719,795.46"
Bihar,2018,1,Pincodes,845401,76416,"? 76,205,305.71"
Bihar,2018,1,Pincodes,800015,73983,"? 86,113,679.89"
Bihar,2018,1,Pincodes,800026,63136,"? 65,482,638.46"
Bihar,2018,1,Pincodes,842002,57670,"? 62,632,203.02"
Bihar,2018,1,Pincodes,845438,56011,"? 62,629,397.88"
Bihar,2018,1,Pincodes,823001,51768,"? 56,179,994.08"
Bihar,2018,1,Pincodes,842001,46883,"? 60,539,500.78"
Chandigarh,2018,1,Districts,Chandigarh,381895,"? 613,435,420.87"
Chandigarh,2018,1,Pincodes,160008,204745,"? 303,482,049.96"
Chandigarh,2018,1,Pincodes,160101,26317,"? 45,629,483.26"
Chandigarh,2018,1,Pincodes,160002,23236,"? 34,003,082.96"
Chandigarh,2018,1,Pincodes,160036,18446,"? 30,891,354.28"
Chandigarh,2018,1,Pincodes,160022,16228,"? 34,028,151.81"
Chandigarh,2018,1,Pincodes,160047,15552,"? 28,142,251.97"
Chandigarh,2018,1,Pincodes,160014,9358,"? 14,326,394.80"
Chandigarh,2018,1,Pincodes,160015,9023,"? 13,830,194.97"
Chandigarh,2018,1,Pincodes,160019,8102,"? 14,609,531.12"
Chandigarh,2018,1,Pincodes,160030,7330,"? 14,108,196.60"
Chhattisgarh,2018,1,Districts,Raipur,323570,"? 474,633,363.90"
Chhattisgarh,2018,1,Districts,Durg,226774,"? 274,435,199.82"
Chhattisgarh,2018,1,Districts,Janjgir Champa,219761,"? 223,984,259.55"
Chhattisgarh,2018,1,Districts,Bilaspur,158509,"? 169,865,045.95"
Chhattisgarh,2018,1,Districts,Raigarh,133135,"? 140,463,994.72"
Chhattisgarh,2018,1,Districts,Korba,93345,"? 99,366,683.14"
Chhattisgarh,2018,1,Districts,Rajnandgaon,73040,"? 79,830,832.05"
Chhattisgarh,2018,1,Districts,Surguja,68251,"? 77,822,921.04"
Chhattisgarh,2018,1,Districts,Mahasamund,64238,"? 69,201,346.07"
Chhattisgarh,2018,1,Districts,Baloda Bazar,61987,"? 55,455,251.91"
Chhattisgarh,2018,1,Pincodes,495660,109908,"? 139,116,923.37"
Chhattisgarh,2018,1,Pincodes,492001,68302,"? 114,014,371.97"
Chhattisgarh,2018,1,Pincodes,495001,64018,"? 82,965,730.16"
Chhattisgarh,2018,1,Pincodes,497001,48388,"? 57,165,354.74"
Chhattisgarh,2018,1,Pincodes,491001,34699,"? 43,141,115.63"
Chhattisgarh,2018,1,Pincodes,491441,34452,"? 41,948,409.70"
Chhattisgarh,2018,1,Pincodes,490025,34332,"? 39,719,148.73"
Chhattisgarh,2018,1,Pincodes,496005,31183,"? 41,371,368.80"
Chhattisgarh,2018,1,Pincodes,492009,30672,"? 54,679,337.06"
Chhattisgarh,2018,1,Pincodes,490023,30657,"? 40,316,811.61"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Districts,Dadra And Nagar Haveli,92738,"? 105,807,098.83"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Districts,Daman,50218,"? 63,416,803.35"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Districts,Diu,5593,"? 6,434,481.93"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,396230,77416,"? 87,636,730.73"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,396210,31807,"? 45,382,419.03"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,396215,18076,"? 17,620,423.05"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,396235,15322,"? 18,170,368.09"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,362520,2681,"? 3,815,255.61"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,362571,1724,"? 1,778,092.85"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,362540,1020,"? 628,046.88"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,396220,335,"? 413,961.27"
Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincodes,362570,168,"? 213,086.59"
Delhi,2018,1,Districts,Central Delhi,2997714,"? 4,312,145,216.27"
Delhi,2018,1,Districts,New Delhi,883737,"? 1,478,916,789.17"
Delhi,2018,1,Districts,South East Delhi,562694,"? 929,543,692.82"
Delhi,2018,1,Districts,West,545129,"? 966,855,137.03"
Delhi,2018,1,Districts,North West,387431,"? 614,242,861.07"
Delhi,2018,1,Districts,North,361539,"? 574,580,634.25"
Delhi,2018,1,Districts,East,357904,"? 594,248,348.38"
Delhi,2018,1,Districts,South,334361,"? 597,143,870.48"
Delhi,2018,1,Districts,South West,318199,"? 555,900,155.53"
Delhi,2018,1,Districts,Shahdara,193886,"? 326,458,215.38"
Delhi,2018,1,Pincodes,110006,2636324,"? 3,714,139,312.24"
Delhi,2018,1,Pincodes,110011,490950,"? 754,671,792.27"
Delhi,2018,1,Pincodes,110092,195216,"? 333,413,736.09"
Delhi,2018,1,Pincodes,110059,162674,"? 267,828,715.67"
Delhi,2018,1,Pincodes,110044,136670,"? 200,394,849.45"
Delhi,2018,1,Pincodes,110086,108360,"? 143,566,310.07"
Delhi,2018,1,Pincodes,110084,105336,"? 139,880,045.88"
Delhi,2018,1,Pincodes,110096,105018,"? 161,837,400.85"
Delhi,2018,1,Pincodes,110085,93946,"? 174,021,234.45"
Delhi,2018,1,Pincodes,110043,93278,"? 144,808,343.38"
Goa,2018,1,Districts,North Goa,95114,"? 187,108,291.99"
Goa,2018,1,Districts,South Goa,65783,"? 116,748,450.36"
Goa,2018,1,Pincodes,403401,9837,"? 17,568,338.80"
Goa,2018,1,Pincodes,403722,9744,"? 11,322,633.10"
Goa,2018,1,Pincodes,403001,9291,"? 25,097,908.12"
Goa,2018,1,Pincodes,403516,8665,"? 20,955,481.73"
Goa,2018,1,Pincodes,403601,7816,"? 15,253,400.13"
Goa,2018,1,Pincodes,403802,5727,"? 15,622,484.68"
Goa,2018,1,Pincodes,403507,5612,"? 11,326,760.33"
Goa,2018,1,Pincodes,403521,5338,"? 9,688,097.04"
Goa,2018,1,Pincodes,403005,4803,"? 7,997,260.16"
Goa,2018,1,Pincodes,403804,4750,"? 6,591,109.62"
Gujarat,2018,1,Districts,Ahmadabad,1436152,"? 2,153,123,692.10"
Gujarat,2018,1,Districts,Surat,983723,"? 1,346,833,710.52"
Gujarat,2018,1,Districts,Vadodara,387998,"? 604,645,570.21"
Gujarat,2018,1,Districts,Banas Kantha,237457,"? 197,883,270.21"
Gujarat,2018,1,Districts,Gandhinagar,237393,"? 318,002,413.69"
Gujarat,2018,1,Districts,Mahesana,227748,"? 213,031,001.62"
Gujarat,2018,1,Districts,Rajkot,219190,"? 296,803,513.79"
Gujarat,2018,1,Districts,Kachchh,217912,"? 316,933,354.79"
Gujarat,2018,1,Districts,Bharuch,210073,"? 249,246,117.14"
Gujarat,2018,1,Districts,Bhavnagar,182948,"? 171,495,425.59"
Gujarat,2018,1,Pincodes,380018,423426,"? 548,596,428.27"
Gujarat,2018,1,Pincodes,395006,162301,"? 214,720,347.17"
Gujarat,2018,1,Pincodes,396427,97285,"? 157,954,445.40"
Gujarat,2018,1,Pincodes,395010,86146,"? 142,239,271.33"
Gujarat,2018,1,Pincodes,395004,78757,"? 100,474,271.98"
Gujarat,2018,1,Pincodes,395003,66702,"? 100,596,288.07"
Gujarat,2018,1,Pincodes,394210,66248,"? 82,245,289.39"
Gujarat,2018,1,Pincodes,390001,56611,"? 94,766,734.50"
Gujarat,2018,1,Pincodes,382350,55680,"? 80,257,787.11"
Gujarat,2018,1,Pincodes,396191,47965,"? 57,243,133.69"
Haryana,2018,1,Districts,Gurugram,1408070,"? 2,317,083,393.90"
Haryana,2018,1,Districts,Faridabad,521939,"? 772,738,359.19"
Haryana,2018,1,Districts,Hisar,240517,"? 355,732,765.75"
Haryana,2018,1,Districts,Rewari,199418,"? 280,095,218.85"
Haryana,2018,1,Districts,Panipat,183960,"? 263,054,774.74"
Haryana,2018,1,Districts,Sonipat,178766,"? 279,804,665.75"
Haryana,2018,1,Districts,Karnal,169313,"? 247,718,779.07"
Haryana,2018,1,Districts,Sirsa,164867,"? 164,313,975.87"
Haryana,2018,1,Districts,Bhiwani,125150,"? 190,361,119.40"
Haryana,2018,1,Districts,Rohtak,121728,"? 215,207,976.24"
Haryana,2018,1,Pincodes,122006,328965,"? 497,159,951.37"
Haryana,2018,1,Pincodes,122001,181309,"? 316,977,079.60"
Haryana,2018,1,Pincodes,122051,125513,"? 177,386,117.49"
Haryana,2018,1,Pincodes,121004,100740,"? 138,495,399.94"
Haryana,2018,1,Pincodes,122002,99921,"? 205,984,533.54"
Haryana,2018,1,Pincodes,121008,97586,"? 150,995,888.95"
Haryana,2018,1,Pincodes,121003,96271,"? 125,957,155.01"
Haryana,2018,1,Pincodes,122004,89526,"? 113,585,852.94"
Haryana,2018,1,Pincodes,122016,85989,"? 135,881,032.75"
Haryana,2018,1,Pincodes,121001,68083,"? 117,861,713.17"
Himachal Pradesh,2018,1,Districts,Solan,118881,"? 146,873,607.42"
Himachal Pradesh,2018,1,Districts,Kangra,62061,"? 83,269,925.39"
Himachal Pradesh,2018,1,Districts,Shimla,54161,"? 84,375,526.98"
Himachal Pradesh,2018,1,Districts,Mandi,44169,"? 50,308,276.31"
Himachal Pradesh,2018,1,Districts,Chamba,41138,"? 69,091,183.95"
Himachal Pradesh,2018,1,Districts,Una,39070,"? 48,375,221.96"
Himachal Pradesh,2018,1,Districts,Sirmaur,37721,"? 43,579,534.40"
Himachal Pradesh,2018,1,Districts,Hamirpur,32709,"? 37,506,250.25"
Himachal Pradesh,2018,1,Districts,Kullu,23978,"? 36,599,342.90"
Himachal Pradesh,2018,1,Districts,Bilaspur,21880,"? 20,215,586.71"
Himachal Pradesh,2018,1,Pincodes,173205,50457,"? 58,954,553.08"
Himachal Pradesh,2018,1,Pincodes,176323,28116,"? 47,548,740.81"
Himachal Pradesh,2018,1,Pincodes,174101,23993,"? 26,853,915.09"
Himachal Pradesh,2018,1,Pincodes,174303,19122,"? 27,437,635.57"
Himachal Pradesh,2018,1,Pincodes,173025,16138,"? 22,465,216.71"
Himachal Pradesh,2018,1,Pincodes,176001,11862,"? 21,124,669.11"
Himachal Pradesh,2018,1,Pincodes,171001,10889,"? 19,849,917.42"
Himachal Pradesh,2018,1,Pincodes,173212,8316,"? 12,272,135.15"
Himachal Pradesh,2018,1,Pincodes,175001,7751,"? 7,518,183.03"
Himachal Pradesh,2018,1,Pincodes,177005,7409,"? 6,748,703.76"
Jammu & Kashmir,2018,1,Districts,Poonch,398963,"? 509,120,439.31"
Jammu & Kashmir,2018,1,Districts,Baramulla,83775,"? 44,215,018.00"
Jammu & Kashmir,2018,1,Districts,Jammu,81381,"? 127,452,979.36"
Jammu & Kashmir,2018,1,Districts,Anantnag,64478,"? 24,885,721.23"
Jammu & Kashmir,2018,1,Districts,Budgam,50748,"? 36,218,453.71"
Jammu & Kashmir,2018,1,Districts,Srinagar,47285,"? 62,676,256.76"
Jammu & Kashmir,2018,1,Districts,Bandipore,38208,"? 11,885,513.91"
Jammu & Kashmir,2018,1,Districts,Pulwama,35793,"? 24,777,476.31"
Jammu & Kashmir,2018,1,Districts,Kulgam,23587,"? 9,213,671.33"
Jammu & Kashmir,2018,1,Districts,Ganderbal,20571,"? 9,107,649.67"
Jammu & Kashmir,2018,1,Pincodes,185102,395605,"? 503,567,409.66"
Jammu & Kashmir,2018,1,Pincodes,193201,33968,"? 11,301,622.29"
Jammu & Kashmir,2018,1,Pincodes,193501,24084,"? 5,034,492.40"
Jammu & Kashmir,2018,1,Pincodes,192201,20747,"? 6,413,089.72"
Jammu & Kashmir,2018,1,Pincodes,193411,15068,"? 2,451,862.69"
Jammu & Kashmir,2018,1,Pincodes,192231,14347,"? 5,520,101.97"
Jammu & Kashmir,2018,1,Pincodes,193502,12471,"? 4,497,807.71"
Jammu & Kashmir,2018,1,Pincodes,193121,12413,"? 8,824,586.01"
Jammu & Kashmir,2018,1,Pincodes,180001,12322,"? 13,312,804.06"
Jammu & Kashmir,2018,1,Pincodes,191111,12239,"? 6,335,074.22"
Jharkhand,2018,1,Districts,Ranchi,356622,"? 434,234,048.50"
Jharkhand,2018,1,Districts,Dhanbad,340878,"? 271,973,005.30"
Jharkhand,2018,1,Districts,Bokaro,263441,"? 210,067,688.76"
Jharkhand,2018,1,Districts,East Singhbhum,220276,"? 257,229,540.65"
Jharkhand,2018,1,Districts,Hazaribagh,150709,"? 171,297,280.24"
Jharkhand,2018,1,Districts,Giridih,131905,"? 131,409,945.94"
Jharkhand,2018,1,Districts,Ramgarh,97459,"? 85,844,869.66"
Jharkhand,2018,1,Districts,Palamu,84608,"? 128,141,542.27"
Jharkhand,2018,1,Districts,Saraikela Kharsawan,83449,"? 74,573,902.82"
Jharkhand,2018,1,Districts,Deoghar,70058,"? 91,100,585.74"
Jharkhand,2018,1,Pincodes,834001,125360,"? 139,139,278.12"
Jharkhand,2018,1,Pincodes,827013,57546,"? 48,537,151.99"
Jharkhand,2018,1,Pincodes,826001,49432,"? 53,720,435.50"
Jharkhand,2018,1,Pincodes,831001,41125,"? 62,441,806.85"
Jharkhand,2018,1,Pincodes,825303,34352,"? 25,656,383.66"
Jharkhand,2018,1,Pincodes,826004,29268,"? 29,084,485.74"
Jharkhand,2018,1,Pincodes,832108,27730,"? 26,303,114.34"
Jharkhand,2018,1,Pincodes,834002,24215,"? 35,724,855.86"
Jharkhand,2018,1,Pincodes,825301,23465,"? 25,454,967.29"
Jharkhand,2018,1,Pincodes,825409,23439,"? 27,804,497.68"
Karnataka,2018,1,Districts,Bengaluru Urban,8306513,"? 14,162,750,303.06"
Karnataka,2018,1,Districts,Mysuru,331051,"? 515,455,840.38"
Karnataka,2018,1,Districts,Belagavi,265382,"? 286,997,207.16"
Karnataka,2018,1,Districts,Ballari,218492,"? 317,208,290.22"
Karnataka,2018,1,Districts,Dharwad,204568,"? 231,336,487.18"
Karnataka,2018,1,Districts,Bengaluru Rural,187325,"? 307,037,188.47"
Karnataka,2018,1,Districts,Dakshina Kannada,185407,"? 270,072,282.10"
Karnataka,2018,1,Districts,Tumakuru,177987,"? 260,985,866.65"
Karnataka,2018,1,Districts,Kalaburagi,152325,"? 212,180,924.39"
Karnataka,2018,1,Districts,Bidar,148528,"? 219,204,065.83"
Karnataka,2018,1,Pincodes,560001,2917356,"? 4,684,262,246.18"
Karnataka,2018,1,Pincodes,560068,362706,"? 517,677,057.86"
Karnataka,2018,1,Pincodes,560037,285971,"? 505,502,944.62"
Karnataka,2018,1,Pincodes,560100,216112,"? 313,751,577.22"
Karnataka,2018,1,Pincodes,560103,194991,"? 433,601,701.33"
Karnataka,2018,1,Pincodes,560076,185348,"? 339,888,598.93"
Karnataka,2018,1,Pincodes,560078,177653,"? 311,801,098.09"
Karnataka,2018,1,Pincodes,560066,161926,"? 331,471,792.16"
Karnataka,2018,1,Pincodes,560034,125066,"? 211,942,588.54"
Karnataka,2018,1,Pincodes,560058,122739,"? 200,843,823.10"
Kerala,2018,1,Districts,Ernakulam,390006,"? 630,357,709.43"
Kerala,2018,1,Districts,Malappuram,239508,"? 256,416,524.04"
Kerala,2018,1,Districts,Kozhikode,206971,"? 264,216,575.61"
Kerala,2018,1,Districts,Thiruvananthapuram,172079,"? 275,202,215.59"
Kerala,2018,1,Districts,Thrissur,148871,"? 200,502,461.32"
Kerala,2018,1,Districts,Palakkad,119324,"? 155,278,345.54"
Kerala,2018,1,Districts,Kottayam,102446,"? 132,788,590.21"
Kerala,2018,1,Districts,Kannur,92260,"? 112,128,543.08"
Kerala,2018,1,Districts,Kollam,76713,"? 93,495,184.49"
Kerala,2018,1,Districts,Alappuzha,74941,"? 95,014,765.51"
Kerala,2018,1,Pincodes,682035,56906,"? 81,512,699.90"
Kerala,2018,1,Pincodes,676517,46257,"? 56,918,286.76"
Kerala,2018,1,Pincodes,680001,30183,"? 43,810,849.98"
Kerala,2018,1,Pincodes,673020,28246,"? 37,267,431.17"
Kerala,2018,1,Pincodes,686001,25369,"? 35,989,345.34"
Kerala,2018,1,Pincodes,678001,24581,"? 36,699,052.64"
Kerala,2018,1,Pincodes,682042,21871,"? 32,421,507.43"
Kerala,2018,1,Pincodes,695014,21835,"? 38,469,517.55"
Kerala,2018,1,Pincodes,673585,17972,"? 23,134,345.38"
Kerala,2018,1,Pincodes,691001,16447,"? 24,921,038.44"
Ladakh,2018,1,Districts,Leh Ladakh,4845,"? 9,101,926.69"
Ladakh,2018,1,Districts,Kargil,1244,"? 3,430,931.08"
Ladakh,2018,1,Pincodes,194104,2020,"? 3,828,955.01"
Ladakh,2018,1,Pincodes,194101,1308,"? 2,687,004.14"
Ladakh,2018,1,Pincodes,194107,907,"? 1,172,438.27"
Ladakh,2018,1,Pincodes,194201,453,"? 730,331.76"
Ladakh,2018,1,Pincodes,194703,343,"? 784,034.43"
Ladakh,2018,1,Pincodes,194105,285,"? 372,502.51"
Ladakh,2018,1,Pincodes,194103,270,"? 1,458,140.40"
Ladakh,2018,1,Pincodes,194102,214,"? 392,108.37"
Ladakh,2018,1,Pincodes,194109,125,"? 422,287.52"
Ladakh,2018,1,Pincodes,194106,98,"? 215,194.17"
Lakshadweep,2018,1,Districts,Lakshadweep,778,"? 1,928,611.18"
Lakshadweep,2018,1,Pincodes,682551,455,"? 1,185,781.98"
Lakshadweep,2018,1,Pincodes,682557,126,"? 306,892.63"
Lakshadweep,2018,1,Pincodes,682555,112,"? 315,190.96"
Lakshadweep,2018,1,Pincodes,682556,36,"? 65,846.34"
Lakshadweep,2018,1,Pincodes,682559,30,"? 50,800.07"
Lakshadweep,2018,1,Pincodes,682558,17,"? 4,038.94"
Lakshadweep,2018,1,Pincodes,682552,2,? 60.25
Madhya Pradesh,2018,1,Districts,Bhopal,1704495,"? 1,905,473,874.83"
Madhya Pradesh,2018,1,Districts,Indore,1066784,"? 1,455,149,305.00"
Madhya Pradesh,2018,1,Districts,Gwalior,354555,"? 437,805,408.20"
Madhya Pradesh,2018,1,Districts,Jabalpur,294739,"? 336,129,604.09"
Madhya Pradesh,2018,1,Districts,Sehore,262578,"? 253,627,459.67"
Madhya Pradesh,2018,1,Districts,Ujjain,223180,"? 258,084,907.60"
Madhya Pradesh,2018,1,Districts,Sagar,217079,"? 158,907,811.38"
Madhya Pradesh,2018,1,Districts,Rewa,210786,"? 249,549,304.78"
Madhya Pradesh,2018,1,Districts,Dewas,187518,"? 204,604,018.78"
Madhya Pradesh,2018,1,Districts,Dhar,183246,"? 206,440,756.11"
Madhya Pradesh,2018,1,Pincodes,462001,832846,"? 898,730,606.68"
Madhya Pradesh,2018,1,Pincodes,452005,207574,"? 253,142,785.61"
Madhya Pradesh,2018,1,Pincodes,452001,107648,"? 156,165,711.65"
Madhya Pradesh,2018,1,Pincodes,455001,104275,"? 118,241,844.34"
Madhya Pradesh,2018,1,Pincodes,452010,94234,"? 157,403,991.63"
Madhya Pradesh,2018,1,Pincodes,462022,83978,"? 87,238,625.14"
Madhya Pradesh,2018,1,Pincodes,464001,79043,"? 78,056,088.41"
Madhya Pradesh,2018,1,Pincodes,462021,76954,"? 81,645,808.23"
Madhya Pradesh,2018,1,Pincodes,482002,74060,"? 93,745,050.67"
Madhya Pradesh,2018,1,Pincodes,462003,73987,"? 87,750,006.56"
Maharashtra,2018,1,Districts,Pune,3842929,"? 5,378,982,326.84"
Maharashtra,2018,1,Districts,Mumbai,2671029,"? 3,923,116,793.95"
Maharashtra,2018,1,Districts,Mumbai Suburban,1444587,"? 2,385,242,801.29"
Maharashtra,2018,1,Districts,Thane,1243518,"? 1,995,816,824.67"
Maharashtra,2018,1,Districts,Nashik,669259,"? 874,435,847.10"
Maharashtra,2018,1,Districts,Aurangabad,620430,"? 680,361,961.55"
Maharashtra,2018,1,Districts,Nagpur,592456,"? 781,981,176.17"
Maharashtra,2018,1,Districts,Solapur,451438,"? 535,791,949.04"
Maharashtra,2018,1,Districts,Ahmednagar,438972,"? 522,540,233.71"
Maharashtra,2018,1,Districts,Kolhapur,351519,"? 354,723,905.37"
Maharashtra,2018,1,Pincodes,400008,2227885,"? 3,105,208,723.48"
Maharashtra,2018,1,Pincodes,411001,1055656,"? 1,413,523,605.60"
Maharashtra,2018,1,Pincodes,411057,168299,"? 280,533,305.28"
Maharashtra,2018,1,Pincodes,410501,156090,"? 192,733,705.89"
Maharashtra,2018,1,Pincodes,400606,121105,"? 201,559,877.88"
Maharashtra,2018,1,Pincodes,411033,118850,"? 165,427,380.14"
Maharashtra,2018,1,Pincodes,411014,114748,"? 209,175,471.82"
Maharashtra,2018,1,Pincodes,431003,104719,"? 116,259,679.46"
Maharashtra,2018,1,Pincodes,411041,101787,"? 119,594,030.24"
Maharashtra,2018,1,Pincodes,421302,95135,"? 137,262,044.11"
Manipur,2018,1,Districts,Imphal West,29863,"? 46,026,262.67"
Manipur,2018,1,Districts,Imphal East,21960,"? 26,028,937.81"
Manipur,2018,1,Districts,Thoubal,8288,"? 8,366,772.89"
Manipur,2018,1,Districts,Bishnupur,7005,"? 11,341,627.67"
Manipur,2018,1,Districts,Kangpokpi,4187,"? 12,129,421.38"
